,pair,word2vec_score,doctype,fromdate,todate
29,"('verkrachten', 'kamal')",0.3289279639720917,adtrouwtelnrcvk,2008,2013
30,"('verkrachten', 'murad')",0.19689027965068817,adtrouwtelnrcvk,2008,2013
31,"('verkrachten', 'naima')",0.18063132464885712,adtrouwtelnrcvk,2008,2013
32,"('verkrachten', 'adil')",0.18427427113056183,adtrouwtelnrcvk,2008,2013
33,"('verkrachten', 'omar')",0.293040007352829,adtrouwtelnrcvk,2008,2013
34,"('verkrachtingszaak', 'samir')",0.16626034677028656,adtrouwtelnrcvk,2008,2013
35,"('verkrachtingszaak', 'ahmed')",0.1252514272928238,adtrouwtelnrcvk,2008,2013
36,"('verkrachtingszaak', 'munir')",0.37695395946502686,adtrouwtelnrcvk,2008,2013
37,"('verkrachtingszaak', 'youssef')",0.18401888012886047,adtrouwtelnrcvk,2008,2013
38,"('verkrachtingszaak', 'driss')",0.10922935605049133,adtrouwtelnrcvk,2008,2013
39,"('verkrachtingszaak', 'jamal')",0.1413051187992096,adtrouwtelnrcvk,2008,2013
40,"('verkrachtingszaak', 'rashid')",0.13981343805789948,adtrouwtelnrcvk,2008,2013
41,"('verkrachtingszaak', 'tarik')",0.1182490810751915,adtrouwtelnrcvk,2008,2013
42,"('verkrachtingszaak', 'mohammed')",0.20403547585010529,adtrouwtelnrcvk,2008,2013
43,"('verkrachtingszaak', 'hamza')",0.21971774101257324,adtrouwtelnrcvk,2008,2013
44,"('verkrachtingszaak', 'ali')",0.11696376651525497,adtrouwtelnrcvk,2008,2013
45,"('verkrachtingszaak', 'said')",0.10990250110626221,adtrouwtelnrcvk,2008,2013
46,"('verkrachtingszaak', 'kamal')",0.21970731019973755,adtrouwtelnrcvk,2008,2013
47,"('verkrachtingszaak', 'murad')",0.05430898442864418,adtrouwtelnrcvk,2008,2013
48,"('verkrachtingszaak', 'naima')",0.11446071416139603,adtrouwtelnrcvk,2008,2013
49,"('verkrachtingszaak', 'adil')",0.1999056488275528,adtrouwtelnrcvk,2008,2013
50,"('verkrachtingszaak', 'omar')",0.20782265067100525,adtrouwtelnrcvk,2008,2013
51,"('verkrachte', 'samir')",0.22002296149730682,adtrouwtelnrcvk,2008,2013
52,"('verkrachte', 'ahmed')",0.266009122133255,adtrouwtelnrcvk,2008,2013
53,"('verkrachte', 'munir')",0.3481365144252777,adtrouwtelnrcvk,2008,2013
54,"('verkrachte', 'youssef')",0.2600702941417694,adtrouwtelnrcvk,2008,2013
55,"('verkrachte', 'driss')",0.16988903284072876,adtrouwtelnrcvk,2008,2013
56,"('verkrachte', 'jamal')",0.24799798429012299,adtrouwtelnrcvk,2008,2013
57,"('verkrachte', 'rashid')",0.2601338028907776,adtrouwtelnrcvk,2008,2013
58,"('verkrachte', 'tarik')",0.2660840153694153,adtrouwtelnrcvk,2008,2013
59,"('verkrachte', 'mohammed')",0.23064181208610535,adtrouwtelnrcvk,2008,2013
60,"('verkrachte', 'hamza')",0.3615841567516327,adtrouwtelnrcvk,2008,2013
61,"('verkrachte', 'ali')",0.23807699978351593,adtrouwtelnrcvk,2008,2013
62,"('verkrachte', 'said')",0.26314577460289,adtrouwtelnrcvk,2008,2013
63,"('verkrachte', 'kamal')",0.2361338883638382,adtrouwtelnrcvk,2008,2013
64,"('verkrachte', 'murad')",0.23362594842910767,adtrouwtelnrcvk,2008,2013
65,"('verkrachte', 'naima')",0.21680152416229248,adtrouwtelnrcvk,2008,2013
66,"('verkrachte', 'adil')",0.15043354034423828,adtrouwtelnrcvk,2008,2013
67,"('verkrachte', 'omar')",0.22098973393440247,adtrouwtelnrcvk,2008,2013
68,"('vrouwenhandel', 'samir')",0.11883995682001114,adtrouwtelnrcvk,2008,2013
69,"('vrouwenhandel', 'ahmed')",0.08243412524461746,adtrouwtelnrcvk,2008,2013
70,"('vrouwenhandel', 'munir')",0.17142271995544434,adtrouwtelnrcvk,2008,2013
71,"('vrouwenhandel', 'youssef')",0.09320048987865448,adtrouwtelnrcvk,2008,2013
72,"('vrouwenhandel', 'driss')",0.143409863114357,adtrouwtelnrcvk,2008,2013
73,"('vrouwenhandel', 'jamal')",0.11202223598957062,adtrouwtelnrcvk,2008,2013
74,"('vrouwenhandel', 'rashid')",-0.00987163558602333,adtrouwtelnrcvk,2008,2013
75,"('vrouwenhandel', 'tarik')",0.10453889518976212,adtrouwtelnrcvk,2008,2013
76,"('vrouwenhandel', 'mohammed')",0.11454996466636658,adtrouwtelnrcvk,2008,2013
77,"('vrouwenhandel', 'hamza')",0.11582642048597336,adtrouwtelnrcvk,2008,2013
78,"('vrouwenhandel', 'ali')",0.11151862889528275,adtrouwtelnrcvk,2008,2013
79,"('vrouwenhandel', 'said')",0.12307507544755936,adtrouwtelnrcvk,2008,2013
80,"('vrouwenhandel', 'kamal')",0.14802579581737518,adtrouwtelnrcvk,2008,2013
81,"('vrouwenhandel', 'murad')",0.0151204289868474,adtrouwtelnrcvk,2008,2013
82,"('vrouwenhandel', 'naima')",0.1240578442811966,adtrouwtelnrcvk,2008,2013
83,"('vrouwenhandel', 'adil')",0.0960182249546051,adtrouwtelnrcvk,2008,2013
84,"('vrouwenhandel', 'omar')",0.09357529133558273,adtrouwtelnrcvk,2008,2013
85,"('zedendelict', 'samir')",0.19422698020935059,adtrouwtelnrcvk,2008,2013
86,"('zedendelict', 'ahmed')",0.11122669279575348,adtrouwtelnrcvk,2008,2013
87,"('zedendelict', 'munir')",0.281074196100235,adtrouwtelnrcvk,2008,2013
88,"('zedendelict', 'youssef')",0.15739117562770844,adtrouwtelnrcvk,2008,2013
89,"('zedendelict', 'driss')",0.10921034961938858,adtrouwtelnrcvk,2008,2013
90,"('zedendelict', 'jamal')",-0.00275033270008862,adtrouwtelnrcvk,2008,2013
91,"('zedendelict', 'rashid')",0.006565043702721596,adtrouwtelnrcvk,2008,2013
92,"('zedendelict', 'tarik')",0.15388792753219604,adtrouwtelnrcvk,2008,2013
93,"('zedendelict', 'mohammed')",0.16800498962402344,adtrouwtelnrcvk,2008,2013
94,"('zedendelict', 'hamza')",0.16650696098804474,adtrouwtelnrcvk,2008,2013
95,"('zedendelict', 'ali')",0.06898513436317444,adtrouwtelnrcvk,2008,2013
96,"('zedendelict', 'said')",0.09446807950735092,adtrouwtelnrcvk,2008,2013
97,"('zedendelict', 'kamal')",0.1474648267030716,adtrouwtelnrcvk,2008,2013
98,"('zedendelict', 'murad')",0.026924701407551765,adtrouwtelnrcvk,2008,2013
99,"('zedendelict', 'naima')",0.09218032658100128,adtrouwtelnrcvk,2008,2013
100,"('zedendelict', 'adil')",0.1527840942144394,adtrouwtelnrcvk,2008,2013
101,"('zedendelict', 'omar')",0.0992514044046402,adtrouwtelnrcvk,2008,2013
102,"('seksueel_geweld', 'samir')",0.11335238814353943,adtrouwtelnrcvk,2008,2013
103,"('seksueel_geweld', 'ahmed')",0.17918626964092255,adtrouwtelnrcvk,2008,2013
104,"('seksueel_geweld', 'munir')",0.255562424659729,adtrouwtelnrcvk,2008,2013
105,"('seksueel_geweld', 'youssef')",0.1626187413930893,adtrouwtelnrcvk,2008,2013
106,"('seksueel_geweld', 'driss')",0.0984044149518013,adtrouwtelnrcvk,2008,2013
107,"('seksueel_geweld', 'jamal')",0.05650875344872475,adtrouwtelnrcvk,2008,2013
108,"('seksueel_geweld', 'rashid')",0.05813707783818245,adtrouwtelnrcvk,2008,2013
109,"('seksueel_geweld', 'tarik')",0.05615406110882759,adtrouwtelnrcvk,2008,2013
110,"('seksueel_geweld', 'mohammed')",0.17561595141887665,adtrouwtelnrcvk,2008,2013
111,"('seksueel_geweld', 'hamza')",0.18553438782691956,adtrouwtelnrcvk,2008,2013
112,"('seksueel_geweld', 'ali')",0.12149976193904877,adtrouwtelnrcvk,2008,2013
113,"('seksueel_geweld', 'said')",0.14098797738552094,adtrouwtelnrcvk,2008,2013
114,"('seksueel_geweld', 'kamal')",0.21879716217517853,adtrouwtelnrcvk,2008,2013
115,"('seksueel_geweld', 'murad')",0.09235847741365433,adtrouwtelnrcvk,2008,2013
116,"('seksueel_geweld', 'naima')",0.09634491056203842,adtrouwtelnrcvk,2008,2013
117,"('seksueel_geweld', 'adil')",0.05758710950613022,adtrouwtelnrcvk,2008,2013
118,"('seksueel_geweld', 'omar')",0.14249232411384583,adtrouwtelnrcvk,2008,2013
119,"('verkracht', 'samir')",0.2455528974533081,adtrouwtelnrcvk,2008,2013
120,"('verkracht', 'ahmed')",0.25452426075935364,adtrouwtelnrcvk,2008,2013
121,"('verkracht', 'munir')",0.3516111671924591,adtrouwtelnrcvk,2008,2013
122,"('verkracht', 'youssef')",0.26384732127189636,adtrouwtelnrcvk,2008,2013
123,"('verkracht', 'driss')",0.2069426327943802,adtrouwtelnrcvk,2008,2013
124,"('verkracht', 'jamal')",0.2165672779083252,adtrouwtelnrcvk,2008,2013
125,"('verkracht', 'rashid')",0.20830532908439636,adtrouwtelnrcvk,2008,2013
126,"('verkracht', 'tarik')",0.21468351781368256,adtrouwtelnrcvk,2008,2013
127,"('verkracht', 'mohammed')",0.23521943390369415,adtrouwtelnrcvk,2008,2013
128,"('verkracht', 'hamza')",0.3872619569301605,adtrouwtelnrcvk,2008,2013
129,"('verkracht', 'ali')",0.22036269307136536,adtrouwtelnrcvk,2008,2013
130,"('verkracht', 'said')",0.2759459316730499,adtrouwtelnrcvk,2008,2013
131,"('verkracht', 'kamal')",0.2953144907951355,adtrouwtelnrcvk,2008,2013
132,"('verkracht', 'murad')",0.22863741219043732,adtrouwtelnrcvk,2008,2013
133,"('verkracht', 'naima')",0.19450920820236206,adtrouwtelnrcvk,2008,2013
134,"('verkracht', 'adil')",0.1958802342414856,adtrouwtelnrcvk,2008,2013
135,"('verkracht', 'omar')",0.2622830271720886,adtrouwtelnrcvk,2008,2013
136,"('incest', 'samir')",0.12245893478393555,adtrouwtelnrcvk,2008,2013
137,"('incest', 'ahmed')",0.014942742884159088,adtrouwtelnrcvk,2008,2013
138,"('incest', 'munir')",0.1765521615743637,adtrouwtelnrcvk,2008,2013
139,"('incest', 'youssef')",0.12611933052539825,adtrouwtelnrcvk,2008,2013
140,"('incest', 'driss')",0.1509164422750473,adtrouwtelnrcvk,2008,2013
141,"('incest', 'jamal')",0.03553850203752518,adtrouwtelnrcvk,2008,2013
142,"('incest', 'rashid')",-0.04223109409213066,adtrouwtelnrcvk,2008,2013
143,"('incest', 'tarik')",0.08452631533145905,adtrouwtelnrcvk,2008,2013
144,"('incest', 'mohammed')",0.15650902688503265,adtrouwtelnrcvk,2008,2013
145,"('incest', 'hamza')",0.1298123598098755,adtrouwtelnrcvk,2008,2013
146,"('incest', 'ali')",0.06580271571874619,adtrouwtelnrcvk,2008,2013
147,"('incest', 'said')",0.11663879454135895,adtrouwtelnrcvk,2008,2013
148,"('incest', 'kamal')",0.09546153247356415,adtrouwtelnrcvk,2008,2013
149,"('incest', 'murad')",0.01928580366075039,adtrouwtelnrcvk,2008,2013
150,"('incest', 'naima')",0.24527807533740997,adtrouwtelnrcvk,2008,2013
151,"('incest', 'adil')",0.031483300030231476,adtrouwtelnrcvk,2008,2013
152,"('incest', 'omar')",0.09696506708860397,adtrouwtelnrcvk,2008,2013
153,"('pedofilie', 'samir')",0.14391382038593292,adtrouwtelnrcvk,2008,2013
154,"('pedofilie', 'ahmed')",0.06838691979646683,adtrouwtelnrcvk,2008,2013
155,"('pedofilie', 'munir')",0.19261392951011658,adtrouwtelnrcvk,2008,2013
156,"('pedofilie', 'youssef')",0.14680153131484985,adtrouwtelnrcvk,2008,2013
157,"('pedofilie', 'driss')",0.1884782761335373,adtrouwtelnrcvk,2008,2013
158,"('pedofilie', 'jamal')",0.017241675406694412,adtrouwtelnrcvk,2008,2013
159,"('pedofilie', 'rashid')",-0.013597398065030575,adtrouwtelnrcvk,2008,2013
160,"('pedofilie', 'tarik')",0.04272225499153137,adtrouwtelnrcvk,2008,2013
161,"('pedofilie', 'mohammed')",0.21480350196361542,adtrouwtelnrcvk,2008,2013
162,"('pedofilie', 'hamza')",0.16646021604537964,adtrouwtelnrcvk,2008,2013
163,"('pedofilie', 'ali')",0.054954271763563156,adtrouwtelnrcvk,2008,2013
164,"('pedofilie', 'said')",0.11912209540605545,adtrouwtelnrcvk,2008,2013
165,"('pedofilie', 'kamal')",0.14814656972885132,adtrouwtelnrcvk,2008,2013
166,"('pedofilie', 'murad')",0.04646711051464081,adtrouwtelnrcvk,2008,2013
167,"('pedofilie', 'naima')",0.2233896553516388,adtrouwtelnrcvk,2008,2013
168,"('pedofilie', 'adil')",0.04216526821255684,adtrouwtelnrcvk,2008,2013
169,"('pedofilie', 'omar')",0.11176954209804535,adtrouwtelnrcvk,2008,2013
170,"('gedwongen_prostitutie', 'samir')",0.10072113573551178,adtrouwtelnrcvk,2008,2013
171,"('gedwongen_prostitutie', 'ahmed')",0.05437515676021576,adtrouwtelnrcvk,2008,2013
172,"('gedwongen_prostitutie', 'munir')",0.1829632967710495,adtrouwtelnrcvk,2008,2013
173,"('gedwongen_prostitutie', 'youssef')",0.0757550373673439,adtrouwtelnrcvk,2008,2013
174,"('gedwongen_prostitutie', 'driss')",0.1189422532916069,adtrouwtelnrcvk,2008,2013
175,"('gedwongen_prostitutie', 'jamal')",0.09221363067626953,adtrouwtelnrcvk,2008,2013
176,"('gedwongen_prostitutie', 'rashid')",-0.005283449310809374,adtrouwtelnrcvk,2008,2013
177,"('gedwongen_prostitutie', 'tarik')",0.10263411700725555,adtrouwtelnrcvk,2008,2013
178,"('gedwongen_prostitutie', 'mohammed')",0.0804455503821373,adtrouwtelnrcvk,2008,2013
179,"('gedwongen_prostitutie', 'hamza')",0.12501953542232513,adtrouwtelnrcvk,2008,2013
180,"('gedwongen_prostitutie', 'ali')",0.07111090421676636,adtrouwtelnrcvk,2008,2013
181,"('gedwongen_prostitutie', 'said')",0.07093800604343414,adtrouwtelnrcvk,2008,2013
182,"('gedwongen_prostitutie', 'kamal')",0.11280228197574615,adtrouwtelnrcvk,2008,2013
183,"('gedwongen_prostitutie', 'murad')",0.03051506169140339,adtrouwtelnrcvk,2008,2013
184,"('gedwongen_prostitutie', 'naima')",0.10897685587406158,adtrouwtelnrcvk,2008,2013
185,"('gedwongen_prostitutie', 'adil')",0.10741228610277176,adtrouwtelnrcvk,2008,2013
186,"('gedwongen_prostitutie', 'omar')",0.050766151398420334,adtrouwtelnrcvk,2008,2013
187,"('zedenmisdrijven', 'samir')",0.08926413208246231,adtrouwtelnrcvk,2008,2013
188,"('zedenmisdrijven', 'ahmed')",0.023311812430620193,adtrouwtelnrcvk,2008,2013
189,"('zedenmisdrijven', 'munir')",0.1804472953081131,adtrouwtelnrcvk,2008,2013
190,"('zedenmisdrijven', 'youssef')",0.07534674555063248,adtrouwtelnrcvk,2008,2013
191,"('zedenmisdrijven', 'driss')",0.054799798876047134,adtrouwtelnrcvk,2008,2013
192,"('zedenmisdrijven', 'jamal')",-0.0858226865530014,adtrouwtelnrcvk,2008,2013
193,"('zedenmisdrijven', 'rashid')",-0.07610736042261124,adtrouwtelnrcvk,2008,2013
194,"('zedenmisdrijven', 'tarik')",0.09163367748260498,adtrouwtelnrcvk,2008,2013
195,"('zedenmisdrijven', 'mohammed')",0.1345130056142807,adtrouwtelnrcvk,2008,2013
196,"('zedenmisdrijven', 'hamza')",0.10792988538742065,adtrouwtelnrcvk,2008,2013
197,"('zedenmisdrijven', 'ali')",0.02025313675403595,adtrouwtelnrcvk,2008,2013
198,"('zedenmisdrijven', 'said')",0.010638600215315819,adtrouwtelnrcvk,2008,2013
199,"('zedenmisdrijven', 'kamal')",0.07960249483585358,adtrouwtelnrcvk,2008,2013
200,"('zedenmisdrijven', 'murad')",-0.09195831418037415,adtrouwtelnrcvk,2008,2013
201,"('zedenmisdrijven', 'naima')",0.0044821398332715034,adtrouwtelnrcvk,2008,2013
202,"('zedenmisdrijven', 'adil')",0.011720241978764534,adtrouwtelnrcvk,2008,2013
203,"('zedenmisdrijven', 'omar')",0.04922260344028473,adtrouwtelnrcvk,2008,2013
204,"('aanranding', 'samir')",0.22188669443130493,adtrouwtelnrcvk,2008,2013
205,"('aanranding', 'ahmed')",0.13186176121234894,adtrouwtelnrcvk,2008,2013
206,"('aanranding', 'munir')",0.25809916853904724,adtrouwtelnrcvk,2008,2013
207,"('aanranding', 'youssef')",0.24677671492099762,adtrouwtelnrcvk,2008,2013
208,"('aanranding', 'driss')",0.1589294672012329,adtrouwtelnrcvk,2008,2013
209,"('aanranding', 'jamal')",0.06008046865463257,adtrouwtelnrcvk,2008,2013
210,"('aanranding', 'rashid')",0.04246499016880989,adtrouwtelnrcvk,2008,2013
211,"('aanranding', 'tarik')",0.16880792379379272,adtrouwtelnrcvk,2008,2013
212,"('aanranding', 'mohammed')",0.24179503321647644,adtrouwtelnrcvk,2008,2013
213,"('aanranding', 'hamza')",0.23696774244308472,adtrouwtelnrcvk,2008,2013
214,"('aanranding', 'ali')",0.12742474675178528,adtrouwtelnrcvk,2008,2013
215,"('aanranding', 'said')",0.13458402454853058,adtrouwtelnrcvk,2008,2013
216,"('aanranding', 'kamal')",0.25376060605049133,adtrouwtelnrcvk,2008,2013
217,"('aanranding', 'murad')",0.06842458993196487,adtrouwtelnrcvk,2008,2013
218,"('aanranding', 'naima')",0.12279986590147018,adtrouwtelnrcvk,2008,2013
219,"('aanranding', 'adil')",0.2046121209859848,adtrouwtelnrcvk,2008,2013
220,"('aanranding', 'omar')",0.14958621561527252,adtrouwtelnrcvk,2008,2013
221,"('aanrandingen', 'samir')",0.2093879133462906,adtrouwtelnrcvk,2008,2013
222,"('aanrandingen', 'ahmed')",0.1536048948764801,adtrouwtelnrcvk,2008,2013
223,"('aanrandingen', 'munir')",0.2567603290081024,adtrouwtelnrcvk,2008,2013
224,"('aanrandingen', 'youssef')",0.22669370472431183,adtrouwtelnrcvk,2008,2013
225,"('aanrandingen', 'driss')",0.1262284368276596,adtrouwtelnrcvk,2008,2013
226,"('aanrandingen', 'jamal')",0.0948149710893631,adtrouwtelnrcvk,2008,2013
227,"('aanrandingen', 'rashid')",0.08940325677394867,adtrouwtelnrcvk,2008,2013
228,"('aanrandingen', 'tarik')",0.18376141786575317,adtrouwtelnrcvk,2008,2013
229,"('aanrandingen', 'mohammed')",0.23142772912979126,adtrouwtelnrcvk,2008,2013
230,"('aanrandingen', 'hamza')",0.24123260378837585,adtrouwtelnrcvk,2008,2013
231,"('aanrandingen', 'ali')",0.13993194699287415,adtrouwtelnrcvk,2008,2013
232,"('aanrandingen', 'said')",0.16601474583148956,adtrouwtelnrcvk,2008,2013
233,"('aanrandingen', 'kamal')",0.23744195699691772,adtrouwtelnrcvk,2008,2013
234,"('aanrandingen', 'murad')",0.07260099798440933,adtrouwtelnrcvk,2008,2013
235,"('aanrandingen', 'naima')",0.08629313111305237,adtrouwtelnrcvk,2008,2013
236,"('aanrandingen', 'adil')",0.16245588660240173,adtrouwtelnrcvk,2008,2013
237,"('aanrandingen', 'omar')",0.20291738212108612,adtrouwtelnrcvk,2008,2013
238,"('zedenmisdrijf', 'samir')",0.16592270135879517,adtrouwtelnrcvk,2008,2013
239,"('zedenmisdrijf', 'ahmed')",0.09190414100885391,adtrouwtelnrcvk,2008,2013
240,"('zedenmisdrijf', 'munir')",0.254351943731308,adtrouwtelnrcvk,2008,2013
241,"('zedenmisdrijf', 'youssef')",0.1443416178226471,adtrouwtelnrcvk,2008,2013
242,"('zedenmisdrijf', 'driss')",0.11577356606721878,adtrouwtelnrcvk,2008,2013
243,"('zedenmisdrijf', 'jamal')",0.009712949395179749,adtrouwtelnrcvk,2008,2013
244,"('zedenmisdrijf', 'rashid')",-0.024412861093878746,adtrouwtelnrcvk,2008,2013
245,"('zedenmisdrijf', 'tarik')",0.10534141212701797,adtrouwtelnrcvk,2008,2013
246,"('zedenmisdrijf', 'mohammed')",0.13794587552547455,adtrouwtelnrcvk,2008,2013
247,"('zedenmisdrijf', 'hamza')",0.18292595446109772,adtrouwtelnrcvk,2008,2013
248,"('zedenmisdrijf', 'ali')",0.05530549958348274,adtrouwtelnrcvk,2008,2013
249,"('zedenmisdrijf', 'said')",0.05870207026600838,adtrouwtelnrcvk,2008,2013
250,"('zedenmisdrijf', 'kamal')",0.14615483582019806,adtrouwtelnrcvk,2008,2013
251,"('zedenmisdrijf', 'murad')",-0.0010893349535763264,adtrouwtelnrcvk,2008,2013
252,"('zedenmisdrijf', 'naima')",0.0926499143242836,adtrouwtelnrcvk,2008,2013
253,"('zedenmisdrijf', 'adil')",0.10898260027170181,adtrouwtelnrcvk,2008,2013
254,"('zedenmisdrijf', 'omar')",0.10333264619112015,adtrouwtelnrcvk,2008,2013
255,"('verkrachtingen', 'samir')",0.18113838136196136,adtrouwtelnrcvk,2008,2013
256,"('verkrachtingen', 'ahmed')",0.1915464550256729,adtrouwtelnrcvk,2008,2013
257,"('verkrachtingen', 'munir')",0.2890397906303406,adtrouwtelnrcvk,2008,2013
258,"('verkrachtingen', 'youssef')",0.1838274449110031,adtrouwtelnrcvk,2008,2013
259,"('verkrachtingen', 'driss')",0.08976107835769653,adtrouwtelnrcvk,2008,2013
260,"('verkrachtingen', 'jamal')",0.04805433377623558,adtrouwtelnrcvk,2008,2013
261,"('verkrachtingen', 'rashid')",0.0956655815243721,adtrouwtelnrcvk,2008,2013
262,"('verkrachtingen', 'tarik')",0.09042011201381683,adtrouwtelnrcvk,2008,2013
263,"('verkrachtingen', 'mohammed')",0.23432452976703644,adtrouwtelnrcvk,2008,2013
264,"('verkrachtingen', 'hamza')",0.26442909240722656,adtrouwtelnrcvk,2008,2013
265,"('verkrachtingen', 'ali')",0.15324299037456512,adtrouwtelnrcvk,2008,2013
266,"('verkrachtingen', 'said')",0.1696034073829651,adtrouwtelnrcvk,2008,2013
267,"('verkrachtingen', 'kamal')",0.22690340876579285,adtrouwtelnrcvk,2008,2013
268,"('verkrachtingen', 'murad')",0.06230282038450241,adtrouwtelnrcvk,2008,2013
269,"('verkrachtingen', 'naima')",0.07268641144037247,adtrouwtelnrcvk,2008,2013
270,"('verkrachtingen', 'adil')",0.0763460248708725,adtrouwtelnrcvk,2008,2013
271,"('verkrachtingen', 'omar')",0.21134771406650543,adtrouwtelnrcvk,2008,2013
272,"('seksuele_intimidatie', 'samir')",0.11131330579519272,adtrouwtelnrcvk,2008,2013
273,"('seksuele_intimidatie', 'ahmed')",0.11979342252016068,adtrouwtelnrcvk,2008,2013
274,"('seksuele_intimidatie', 'munir')",0.23694252967834473,adtrouwtelnrcvk,2008,2013
275,"('seksuele_intimidatie', 'youssef')",0.1821567863225937,adtrouwtelnrcvk,2008,2013
276,"('seksuele_intimidatie', 'driss')",0.1407812237739563,adtrouwtelnrcvk,2008,2013
277,"('seksuele_intimidatie', 'jamal')",0.039451099932193756,adtrouwtelnrcvk,2008,2013
278,"('seksuele_intimidatie', 'rashid')",0.03772037476301193,adtrouwtelnrcvk,2008,2013
279,"('seksuele_intimidatie', 'tarik')",0.09719518572092056,adtrouwtelnrcvk,2008,2013
280,"('seksuele_intimidatie', 'mohammed')",0.1346718668937683,adtrouwtelnrcvk,2008,2013
281,"('seksuele_intimidatie', 'hamza')",0.15216295421123505,adtrouwtelnrcvk,2008,2013
282,"('seksuele_intimidatie', 'ali')",0.09865798056125641,adtrouwtelnrcvk,2008,2013
283,"('seksuele_intimidatie', 'said')",0.07503800839185715,adtrouwtelnrcvk,2008,2013
284,"('seksuele_intimidatie', 'kamal')",0.21580612659454346,adtrouwtelnrcvk,2008,2013
285,"('seksuele_intimidatie', 'murad')",0.06734540313482285,adtrouwtelnrcvk,2008,2013
286,"('seksuele_intimidatie', 'naima')",0.11993729323148727,adtrouwtelnrcvk,2008,2013
287,"('seksuele_intimidatie', 'adil')",0.12097091972827911,adtrouwtelnrcvk,2008,2013
288,"('seksuele_intimidatie', 'omar')",0.04583394527435303,adtrouwtelnrcvk,2008,2013
289,"('groepsverkrachting', 'samir')",0.22160662710666656,adtrouwtelnrcvk,2008,2013
290,"('groepsverkrachting', 'ahmed')",0.2670424282550812,adtrouwtelnrcvk,2008,2013
291,"('groepsverkrachting', 'munir')",0.42672842741012573,adtrouwtelnrcvk,2008,2013
292,"('groepsverkrachting', 'youssef')",0.2851031422615051,adtrouwtelnrcvk,2008,2013
293,"('groepsverkrachting', 'driss')",0.16842874884605408,adtrouwtelnrcvk,2008,2013
294,"('groepsverkrachting', 'jamal')",0.21903805434703827,adtrouwtelnrcvk,2008,2013
295,"('groepsverkrachting', 'rashid')",0.18181093037128448,adtrouwtelnrcvk,2008,2013
296,"('groepsverkrachting', 'tarik')",0.15459181368350983,adtrouwtelnrcvk,2008,2013
297,"('groepsverkrachting', 'mohammed')",0.2837592661380768,adtrouwtelnrcvk,2008,2013
298,"('groepsverkrachting', 'hamza')",0.3269833028316498,adtrouwtelnrcvk,2008,2013
299,"('groepsverkrachting', 'ali')",0.23559775948524475,adtrouwtelnrcvk,2008,2013
300,"('groepsverkrachting', 'said')",0.22290761768817902,adtrouwtelnrcvk,2008,2013
301,"('groepsverkrachting', 'kamal')",0.3311980962753296,adtrouwtelnrcvk,2008,2013
